hs_code,description,duty_rate,chapter
34025021,00,00,27
34025022,00,00,27
34025029,00,00,27
34029000,00,04,27
34029000,99,99,27
34031100,00,00,27
34031910,00,00,27
34031920,00,00,27
34031930,00,00,27
34031940,00,00,27
34031950,00,00,27
34031990,00,02,27
34031990,99,99,27
34039100,00,00,27
34039900,00,00,27
34042000,00,00,27
34049010,00,00,27
34049090,00,00,27
34051000,00,00,27
34052000,00,00,27
34053000,00,00,27
34054000,00,00,27
34059010,00,00,27
34059020,00,00,27
34059090,00,00,27
34060000,00,00,27
34070010,00,00,27
34070020,00,00,27
34070030,00,00,27
34070090,00,01,27
34070090,00,02,27
34070090,00,03,27
35021100,00,00,49
35021900,00,00,49
35022000,00,00,49
35029000,00,00,49
34070090,99,99,49
35011000,00,00,49
35019010,00,00,49
35019090,00,00,49
35030010,00,00,49
35030090,00,00,49
35040010,00,00,49
35040090,00,00,49
35051010,00,00,49
35051020,00,00,49
35051030,00,00,49
35051040,00,00,49
35051090,00,00,49
35052010,00,00,49
35052020,00,00,49
35052030,00,00,49
35052090,00,00,49
35079020,00,00,49
35079030,00,00,49
35079040,00,00,49
35061000,00,00,49
35069100,00,00,49
35069900,00,05,49
35069900,99,99,49
35071010,00,00,49
35071090,00,00,49
35079010,00,00,49
35079050,00,00,49
35079060,00,00,49
35079090,00,08,49
35079090,99,99,49
36020000,00,05,36
36020000,00,06,36
36020000,99,99,36
36061000,00,00,36
36069010,00,00,37
36069090,00,00,37
36020000,00,04,37
36020000,00,03,37
36050000,00,00,37
36041010,00,00,37
36041020,00,00,37
36049000,00,00,37
36031000,00,00,37
36032000,00,00,37
36033000,00,00,37
36034000,00,00,37
36035000,00,00,37
36036000,00,00,37
36010000,00,02,37
36010000,00,03,37
36010000,00,06,37
36010000,99,99,37
37011000,00,00,37
37012000,00,00,37
37013000,00,00,37
37019100,00,00,37
37019900,00,00,37
37021000,00,00,37
37023100,00,00,37
37023200,00,00,37
37023900,00,00,37
37024100,00,00,37
37024200,00,00,37
00,‫مم وبطول ال يزيد عن‬610 ‫ بعرض يزيد عن‬-,-,37
37024300,00,00,37
10,‫مم ولكن ال يزيد عن‬105 ‫ بعرض يزيد عن‬-,-,37
37024400,00,00,37
16,‫ بعرض ال يزيد عن‬-,-,37
37025200,00,00,37
37025300,00,00,37
16,mm but not exceeding,35,37
16,mm but not exceeding,35,37
37025400,00,00,37
16,mm but not exceeding,35,37
30,‫مـم وبطول يزيد عن‬35 ‫مم و ال يتجاوز‬16 ‫ بعرض يزيد عن‬-,-,37
37025500,00,00,37
37025600,00,00,37
30,‫مم وبطول ال يتجاوز‬35 ‫ بعرض ال يــزيد عـن‬-,-,37
37029600,00,00,37
30,‫مم وبطول يتجاوز‬35 ‫ بعرض ال يــزيد عـن‬-,-,37
37029700,00,00,37
35,‫ بعرض يزيد عن‬-,-,37
37029800,00,00,37
37031000,00,00,37
37032000,00,00,37
37039000,00,00,37
37040000,00,01,37
37040000,00,02,37
37040000,00,03,37
37040000,00,04,37
37040000,00,05,37
37050000,00,00,37
35,‫ بعرض‬‫ أفالم ثقافية أو علمية أو زراعية أو صحية أو تربوية‬- -,-,26
37061010,00,00,26
37061090,00,00,26
37069010,00,00,26
37069090,00,00,26
37071000,00,00,26
37079010,00,00,26
37079020,00,00,26
37079030,00,00,26
37079040,00,00,26
37079050,00,00,26
37079090,00,00,26
22,‫(أ) لغرض البند‬-,2,30
24,‫ تدخل المنتجات اآلتية في البند‬-,3,30
25,‫ ألغراض البند‬-,5,30
25,‫ ألغراض البند‬-,6,30
26,‫ ألغراض البند‬-,7,30
08,‫ سوى األصناف الداخلة في البند‬380869 ‫ لغاية‬380861 ‫ ال تشمل البنود الفرعية‬-,2,30
89,‫ لغاية‬382481 ‫ال تشمل البنود الفرعية‬-,3,30
41,‫ ألغراض البندين الفرعيين‬-,4,30
38013000,00,00,30
38019010,00,00,30
38019090,00,00,30
38011010,00,00,30
38011020,00,00,30
38011090,00,00,30
38012000,00,00,30
38021000,00,00,30
38029000,00,00,30
38030000,00,01,30
38030000,00,02,30
38040000,00,00,30
38051000,00,00,30
38059000,00,00,30
38061000,00,00,30
38062000,00,00,30
38063000,00,00,30
38069000,00,00,30
38070000,00,01,30
38070000,00,02,30
38070000,00,03,30
38070000,00,04,30
38070000,00,05,30
38070000,00,06,30
38070000,99,99,30
38085200,00,00,30
38085900,00,00,30
00,‫ في اغلفة ال يزيد محتوى وزنها الصافي عن‬-,-,30
38086100,00,00,30
00,‫ في اغلفة يزيد محتوى وزنها الصافي عن‬-,-,30
38086200,00,00,30
38086900,00,00,30
38089110,00,00,30
10,- 13 and y= 1 –,13,30
38089191,00,00,30
38089199,00,01,30
38089199,00,02,30
38089490,00,00,30
38089910,00,00,30
38089990,00,01,30
38089990,99,99,30
38091010,00,00,30
38091090,00,00,30
38099110,00,00,30
38099190,00,00,30
38099200,00,00,30
38099300,00,00,30
38101000,00,01,30
38101000,00,02,30
38109000,00,01,30
38109000,99,99,30
38089420,00,00,30
38089390,00,00,30
38089310,00,00,30
38089419,00,00,30
38089290,00,00,30
38089210,00,00,30
38089411,00,00,30
38111100,00,00,30
38111900,00,00,30
38112100,00,00,30
38112900,00,00,30
38119000,00,04,30
38119000,99,99,30
38121000,00,00,30
38122000,00,00,30
38123100,00,00,30
38123900,00,01,30
38123900,99,99,30
38130010,00,00,30
38140010,00,00,30
38140020,00,00,30
38140030,00,00,30
38130020,00,00,30
38130030,00,00,30
38130040,00,00,30
38130090,00,00,30
38140090,00,01,30
38140090,00,02,30
38140090,00,03,30
38140090,00,04,30
38140090,99,99,30
38151100,00,00,30
38151200,00,00,30
38151910,00,00,30
38151990,00,00,30
38159000,00,01,30
38159000,99,99,30
38160000,00,01,30
38160000,00,02,30
38160000,00,03,30
38160000,00,04,30
38160000,00,05,30
38160000,00,06,30
38160000,99,99,30
38170000,00,01,30
38170000,00,02,30
38180000,00,01,30
38180000,00,02,30
38190000,00,01,30
38190000,00,02,30
38200000,00,01,30
38200000,00,02,30
38210010,00,00,30
38210020,00,00,30
38210031,00,00,30
38210039,00,00,30
38210040,00,00,30
38210090,00,00,30
38221100,00,00,30
38221200,00,00,30
38221300,00,00,30
38221911,00,00,30
38221920,00,00,30
38221990,00,00,30
38229000,00,01,30
38229000,99,99,30
38231100,00,00,30
38231200,00,00,30
38231300,00,00,30
38231900,00,01,30
38231900,99,99,30
38237000,00,00,30
38241000,00,00,30
38243000,00,00,30
38244000,00,00,30
38245000,00,00,30
38246000,00,00,30
38248100,00,00,30
38248200,00,00,30
38248300,00,00,30
38248400,00,00,30
38248500,00,00,30
38248600,00,00,30
38248700,00,00,30
38248800,00,00,30
38248900,00,00,30
38249100,00,00,30
38249200,00,00,30
38249910,00,00,30
38249920,00,00,30
38249930,00,00,30
38249940,00,00,30
38249950,00,00,30
38249970,00,00,30
38249980,00,00,30
38249960,00,00,30
38249991,00,00,30
38249992,00,00,30
38249993,00,00,30
38249994,00,00,30
38249995,00,00,30
38249996,00,00,30
38249997,00,00,30
38249998,00,00,30
38249999,00,01,30
38249999,00,02,30
38249999,00,03,30
38249999,00,04,30
38249999,00,05,30
38249999,00,06,30
38249999,00,07,30
38249999,00,08,30
38249999,00,09,30
38249999,00,10,30
38249999,00,11,30
38249999,00,12,30
38249999,00,13,30
38249999,00,14,30
38249999,00,15,30
38249999,99,99,30
38260000,00,00,30
38255000,00,00,30
38254100,00,00,30
38254900,00,00,30
38256100,00,00,30
38256900,00,00,30
38259000,00,00,30
38251000,00,00,30
38252000,00,00,30
38253000,00,00,30
38271100,00,01,30
38271100,00,02,30
38271100,99,99,30
38271200,00,00,30
38271300,00,00,30
38271400,00,00,30
71,to,2903.75,30
38276100,00,00,30
38276200,00,00,30
38276300,00,00,30
38276400,00,00,30
38276500,00,00,30
38276800,00,00,30
38276900,00,00,30
38279000,00,00,30
38272000,00,00,30
38273100,00,00,30
38273200,00,00,30
38273900,00,01,30
38273900,00,02,30
38273900,00,03,30
38273900,00,04,30
38273900,00,05,30
38273900,00,06,30
38273900,99,99,30
38274000,00,00,30
38275100,00,00,30
38275900,00,01,30
38275900,00,02,30
38275900,00,03,30
38275900,00,04,30
38275900,00,05,30
38275900,00,06,30
38275900,00,07,30
38275900,00,08,30
38275900,00,09,30
38275900,00,10,30
38275900,00,11,30
38275900,99,99,30
14,"‫ الى‬39.01 ‫ تعني عبارة ""لدائن"" في جدول التعريفة االمواد الداخلة في البنود من‬-",1,39
60,% by volume distils at,300,96
11,‫ لغاية‬39.01 ‫ ال تدخل في البنود من‬-,3,96
95,"‫ يقصد بعبارة ""بوليمرات مركبة "" "" كوبوليمرات كافة البوليمرات التــي ال تشكــل أي وحدة مــن مونوميراتها المفردة نسبة‬-",4,96
14,‫ الى‬39.01 ‫ وفقا لمفهوم البنود‬-,6,96
15,‫ اليشمل البند‬-,7,96
17,‫ من أجل تطبيق أحكام البند‬-,8,96
45,"‫ يقصد بعبارة "" أغطية جدران أو أسقف من لدائن "" المنتجات بشكل لفائف بعرض ال يقل عن‬، 39.18 ‫ وفقا ً لمفهوم البند‬-",9,96
21,‫ و‬39.20 ‫ وفقا ً لمفهوم البندين‬-,10,96
25,‫ يطبق البند‬-,11,96
39011000,00,00,96
39012000,00,00,96
39013000,00,00,96
39014000,00,00,96
39019000,00,00,96
39021000,00,00,96
39022000,00,00,96
39023000,00,00,96
39033000,00,00,96
39039000,00,01,96
39039000,99,99,96
39029000,00,01,96
39029000,99,99,96
39031100,00,00,96
39031900,00,00,96
39032000,00,00,96
39041000,00,00,96
39042100,00,00,96
39042200,00,00,96
39043000,00,00,96
39044000,00,00,96
39045000,00,00,96
39051200,00,00,96
39051900,00,00,96
39052100,00,00,96
39052900,00,00,96
39053000,00,00,96
39059100,00,00,96
39059900,00,01,96
39059900,99,99,96
39061000,00,00,96
39069010,00,00,96
39069090,00,00,96
39071000,00,00,96
39081000,00,00,96
39089000,00,00,96
39093100,00,00,96
39093900,00,00,96
39094000,00,01,96
39094000,00,02,96
39095000,00,00,96
39100000,00,01,96
39100000,00,02,96
39100000,99,99,96
39079100,00,00,96
39079900,00,00,96
39091000,00,00,96
39092000,00,00,96
39076100,00,00,96
39076900,00,00,96
39077000,00,00,96
39072100,00,00,96
39072900,00,00,96
39073000,00,00,96
39074000,00,00,96
39075000,00,00,96
39046100,00,00,96
39046900,00,00,96
39049000,00,00,96
39111000,00,00,96
39112000,00,00,96
39119000,00,00,96
39121100,00,00,96
39121200,00,00,96
39122000,00,00,96
39123100,00,00,96
39123900,00,01,96
39123900,00,02,96
39123900,00,03,96
39123900,99,99,96
39129000,00,00,96
39131000,00,00,96
39139000,00,01,96
39139000,00,02,96
39139000,00,03,96
39139000,99,99,96
39140010,00,00,96
39140090,00,00,96
39151000,00,00,96
39152000,00,00,96
39153000,00,00,96
39159000,00,00,96
39161010,00,00,96
39161020,00,00,96
39162010,00,00,96
39162020,00,00,96
39169010,00,00,96
39169020,00,00,96
39171000,00,01,96
39171000,00,02,96
39172100,00,01,96
39172100,00,02,96
39172100,00,03,96
39172100,99,99,96
39172200,00,01,96
39172200,00,02,96
39172200,00,03,96
39172300,00,01,96
39172300,00,02,96
39172300,00,03,96
39172900,00,01,96
39172900,00,02,96
39172900,00,03,96
39173100,00,01,96
39173100,00,02,96
39173100,00,03,96
39173210,00,00,96
39173290,00,00,96
39173300,00,00,96
39173900,00,00,96
39174000,00,00,96
39181000,00,01,96
39181000,00,02,96
39189000,00,01,96
39189000,00,02,96
39191000,00,00,96
39199000,00,01,96
39199000,99,99,96
39201000,00,00,96
39202000,00,00,96
39203000,00,00,96
39204300,00,00,96
39204910,00,00,96
39204990,00,00,96
39205100,00,00,96
39205900,00,00,96
39206100,00,00,96
39206200,00,00,96
39206300,00,00,96
39206900,00,00,96
39207100,00,00,96
39211100,00,00,96
39211200,00,00,96
39211300,00,00,96
39211400,00,00,96
39211910,00,00,96
39211990,00,00,96
39219010,00,00,96
39219090,00,00,96
39209100,00,00,96
39209200,00,00,96
39209300,00,00,96
39209400,00,00,96
39209900,00,00,96
39207300,00,00,96
39207900,00,00,96
39221000,00,01,96
39221000,00,02,96
39221000,00,03,96
39221000,00,04,96
39222000,00,00,96
39229000,00,01,96
39229000,00,02,96
39229000,99,99,96
39231010,00,00,96
39231020,00,00,96
39231090,00,01,96
39231090,00,02,96
39231090,99,99,96
39232110,09,01,96
39232110,09,02,96
39232110,09,03,96
39232110,09,04,96
39232110,09,05,96
39232110,09,06,96
39232110,09,07,96
39232190,09,01,96
39232190,09,02,96
39232190,09,03,96
39232190,09,04,96
39232190,09,05,96
39232190,09,06,96
39232190,09,07,96
39232910,09,01,96
39232910,09,02,96
39232910,09,03,96
39232910,09,04,96
39232910,09,05,96
39232910,09,06,96
39232910,09,07,96
39232990,09,01,96
39232990,09,02,96
39232990,09,03,96
39232990,09,04,96
39232990,09,05,96
39232990,09,06,96
39232990,09,07,96
39233000,00,01,96
39233000,00,02,96
39233000,00,03,96
39233000,99,99,96
39234000,00,00,96
39235000,00,00,96
39239000,00,01,96
39239000,00,02,96
39239000,99,99,96
39241010,00,01,96
39241010,00,02,96
39249010,00,00,96
39249030,00,00,96
39249040,00,00,96
39241020,00,01,96
39241020,00,02,96
39241020,00,03,96
39241031,00,01,96
39241031,00,02,96
39241031,00,03,96
39241039,00,01,96
39241039,00,02,96
39241039,00,03,96
39241039,00,04,96
39241040,00,00,96
39241090,00,01,96
39241090,00,02,96
39241090,00,03,96
39241090,99,99,96
39249090,00,01,96
39249090,00,02,96
39249090,00,03,96
39249090,00,04,96
39249090,00,05,96
39249090,99,99,96
39251000,00,00,96
39252011,00,00,96
39252019,00,00,96
39252021,00,00,96
39252029,00,00,96
39252031,00,00,96
39252039,00,00,96
39253000,00,00,96
39259000,00,01,96
39259000,00,02,96
39259000,00,03,96
39259000,00,04,96
39262090,00,01,64
39262090,00,02,64
39262090,99,99,64
39263000,00,01,64
39263000,00,02,64
39263000,99,99,64
39264000,00,00,64
39269039,00,01,64
39269039,00,02,64
39269039,00,03,64
39269039,00,04,64
39269039,00,05,64
39269039,99,99,64
39269031,00,00,64
39269032,00,00,64
39269040,00,00,64
39269050,00,00,64
39269061,00,00,64
39269069,00,01,64
39269069,00,02,64
39269069,00,03,64
39269069,00,04,64
39269069,99,99,64
39269070,00,01,64
39269070,00,02,64
39269080,00,00,64
39269091,00,00,64
39269092,00,00,64
39269093,00,00,64
39269099,00,03,64
39269099,00,04,64
39269099,00,05,64
39269099,00,06,64
39269099,00,07,64
39269099,00,08,64
39269099,00,09,64
39269099,00,10,64
39269099,00,11,64
39269099,99,99,64
39262010,00,00,64
39261000,00,00,64
39259000,00,05,40
39259000,00,06,40
39259000,99,99,40
40011000,00,00,95
40012100,00,00,95
40012200,00,00,95
40012900,00,01,95
40012900,00,02,95
40013000,00,00,95
40021100,00,00,95
40021900,00,00,95
40022000,00,01,95
40022000,00,02,95
40022000,00,03,95
40022000,00,04,95
40022000,99,99,95
40024100,00,00,95
40024900,00,00,95
40027000,00,00,95
40028000,00,00,95
40029100,00,00,95
40029900,00,00,95
40030000,00,00,95
40040000,00,00,95
40040000,09,01,95
40040000,09,03,95
40040000,09,04,95
40040000,09,05,95
40040000,09,06,95
40040000,09,07,95
40040000,09,08,95
40051000,00,00,95
40052000,00,00,95
40059100,00,01,95
40059100,00,02,95
40059100,00,03,95
40059900,00,00,95
40040000,09,02,95
40025100,00,00,95
40025900,00,00,95
40026000,00,00,95
40023100,00,00,95
40023900,00,00,95
40061000,00,00,95
40069010,00,00,95
40069020,00,00,95
40069030,00,00,95
40069040,00,01,95
40069040,00,02,95
40069040,00,03,95
40069090,00,01,95
40069090,99,99,95
40070000,00,00,95
40081100,00,01,95
40081100,00,02,95
40081100,00,03,95
40081100,00,04,95
40081900,00,00,95
40082100,00,01,95
40082100,00,02,95
40082100,00,03,95
40082100,00,04,95
40082900,00,00,95
40091110,00,00,95
40091190,00,00,95
40091210,00,00,95
40091290,00,00,95
40092111,00,00,95
40092119,00,00,95
40092191,00,00,95
40092199,00,00,95
40092211,00,00,95
40092219,00,00,95
40092291,00,00,95
40092292,00,00,95
40092299,00,00,95
40093111,00,00,95
40093112,00,00,95
40093113,00,00,95
40093114,00,00,95
40093119,00,00,95
40093191,00,00,95
40093192,00,00,95
40093199,00,00,95
40093211,00,00,95
40093212,00,00,95
40093213,00,00,95
40093214,00,00,95
40093219,00,00,95
40093291,00,00,95
40093292,00,00,95
40093299,00,00,95
40094111,00,00,95
40094112,00,00,95
40094113,00,00,95
40094114,00,00,95
40094119,00,00,95
40094191,00,00,95
40094192,00,00,95
40094199,00,00,95
40094211,00,00,95
40094212,00,00,95
40094213,00,00,95
40094214,00,00,95
40094219,00,00,95
40094291,00,00,95
40094292,00,00,95
40094299,00,00,95
40101100,00,00,95
40101200,00,00,95
40101900,00,00,95
40103100,00,00,95
40103200,00,00,95
40103300,00,00,95
40103400,00,00,95
40103500,00,00,95
40103600,00,00,95
40103900,00,00,95
40111020,00,00,95
40111010,00,00,95
40112010,00,00,95
40112020,00,00,95
40112090,00,00,95
40113000,00,00,95
40114000,00,00,95
40115000,00,00,95
40117000,00,00,95
40118000,00,00,95
40119000,00,00,95
40121100,00,00,95
40121200,00,00,95
40121300,00,00,95
40121900,00,00,95
40122000,00,01,95
40122000,00,02,95
40122000,00,03,95
40129000,00,00,95
40131000,00,00,95
40132000,00,00,95
40139000,00,02,95
40139000,99,99,95
40141000,00,00,95
40149010,00,01,95
40149010,00,02,95
40149010,00,03,95
40149010,00,04,95
40149010,00,05,95
40149010,00,06,95
40149010,00,07,95
40149010,00,08,95
40149020,00,00,95
40169400,00,00,95
40169100,00,00,95
40169300,00,02,95
40159040,00,01,95
40159040,00,02,95
40159040,00,03,95
40159040,00,04,95
40159040,00,05,95
40159040,00,06,95
40159090,00,00,95
40169300,00,01,95
40169200,00,02,95
40159030,00,00,95
40159020,00,00,95
40169200,00,01,95
40159010,00,01,95
40159010,00,02,95
40151910,00,00,95
40151990,00,00,95
40161000,99,99,95
40151220,00,00,95
40161000,00,03,95
40151212,00,00,95
40161000,00,02,95
40151211,00,00,95
40161000,00,01,95
40149090,99,99,95
40149090,00,01,95
40169930,00,00,95
05,‫ الى‬87.01 ‫ أجزاء للعربات والجرارات الداخلة في البنود من‬- -,-,95
40169940,00,00,95
10,‫ أجزاء للمركبات والسيارات الداخلة البند‬- - ‫ غيرها‬- -,-,95
40169950,00,00,95
40169990,00,00,95
40169510,00,00,95
40169590,00,00,95
40169910,00,00,95
40169920,00,00,95
40170010,00,00,95
40170021,00,00,95
40170022,00,00,95
40170030,00,00,95
40170040,00,00,95
40170050,00,00,95
40170060,00,00,95
40170090,00,01,95
40170090,00,02,95
40170090,00,03,95
40170090,00,04,95
40170090,00,05,95
40170090,99,99,95
06,‫ لغاية‬41.04 ‫ (أ) التشمل البنود من‬-,2,41
41012000,00,00,41
41015000,00,00,41
41019000,00,00,41
41021000,00,00,41
41022100,00,00,41
41022900,00,00,41
41032000,00,00,41
41033000,00,00,41
41039000,00,00,41
41041100,00,00,41
41041900,00,00,41
41044100,00,00,41
41044900,00,00,41
41051000,00,00,41
41053000,00,00,41
41062100,00,00,41
41062200,00,00,41
41063100,00,00,41
41063200,00,00,41
41064000,00,00,41
41069100,00,00,41
41069200,00,00,41
41071100,00,00,41
41071200,00,00,41
41071900,00,00,41
41079100,00,00,41
41079200,00,00,41
41079900,00,00,41
41120000,00,00,41
41131000,00,00,41
41132000,00,00,41
41133000,00,00,41
41139000,00,00,41
41141000,00,00,41
41142000,00,00,41
41151000,00,00,41
41152000,00,00,41
42010000,01,61,95
42010000,01,62,95
42010000,01,63,95
42021110,00,00,95
42021120,00,00,95
42021130,00,00,95
42021199,00,00,95
42021191,00,00,95
42021210,00,01,95
42021210,00,02,95
42021210,00,03,95
42021210,00,04,95
42021210,00,05,95
42021210,00,06,95
42021210,00,07,95
42021210,00,08,95
42021210,99,99,95
42021220,00,01,95
42021220,00,02,95
42021220,00,03,95
42021220,00,04,95
42021220,00,05,95
42021220,00,06,95
42021220,99,99,95
42021230,00,00,95
42021290,00,00,95
42021910,00,00,95
42021920,00,00,95
42021990,00,00,95
42022100,00,00,95
42022200,00,00,95
42022900,00,00,95
42023100,00,00,95
42023200,00,00,95
42023900,00,00,95
42029100,00,00,95
42029200,00,00,95
42029900,00,00,95
42031000,00,00,95
42032900,00,01,95
42032900,00,02,95
42033000,00,00,95
42034000,00,00,95
42032100,00,00,95
42050010,00,00,95
42050020,00,00,95
42050040,00,01,95
42050040,00,02,95
42050050,00,00,95
42050030,00,00,43
42050060,00,01,43
42050060,00,02,43
42050060,00,03,43
42050060,00,04,43
42050090,00,00,43
42060000,00,00,43
43011000,00,00,95
43013000,00,00,95
43016000,00,00,95
43018000,00,00,95
43019000,00,00,95
43021100,00,00,95
43021900,00,00,95
43022000,00,00,95
43023000,00,00,95
43031010,00,00,95
43031090,00,00,95
43039000,00,00,95
43040010,00,00,95
43040020,00,00,95
43040090,00,01,95
43040090,99,99,95
440131,‫ ألغراض البند الفرعي‬-,1,82
44011100,00,01,82
44011100,00,02,82
44011100,00,03,82
44011100,00,04,82
44011100,99,99,82
44011200,00,01,82
44011200,00,02,82
44011200,00,03,82
44011200,00,04,82
44011200,99,99,82
